standard_id,user_id,codesample_id,date,start_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d
1,1,1,2018-10-12,10:14 AM,37,7.46,7.11,178,7750,4850,60,3.6,37.2,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,BK/FP,0,0,0,0,0
1,1,1,2018-10-13,11:14 AM,47,7.57,6.81,225,6640,4970,60,3,6.2,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,BK/AL,0,0,0,0,0
1,1,1,2018-10-14,12:14 PM,36,7.61,7.11,220,6710,4210,58,3.4,15.4,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,RH,0,0,0,0,0
1,1,1,2018-10-15,9:24 AM,37,7.45,7.38,180,7260,4570,55,3.6,41.8,0,0,Surut,Agak keruh,Normal,Tidak,Ada,Tidak,ARP 02,RT/FP,0,0,0,0,0
1,1,1,2018-10-16,9:20 AM,26,7.68,7.08,183,7090,4460,57,3.5,31.3,0,0,Surut,Agak keruh,Normal,Ada,Ada,Tidak,ARP 02,RT/FP,0,0,0,0,0
1,1,1,2018-10-17,8:58 AM,29,7.44,7.26,209,6820,4290,57,3.5,13.9,0,0,Surut,Keruh,Normal,Tidak,Tidak,Tidak,ARP 02,RT/AL/FP,0,0,0,0,0
1,1,1,2018-10-18,9:38 AM,70,7.58,7.04,218,6920,4350,57,3.5,64.3,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,RT/AL/FP,0,0,0,0,0
1,1,1,2018-10-19,11:08 AM,32,7.31,7.69,209,6820,4290,57,3.4,19.7,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,BK/FP,0,0,0,0,0
1,1,1,2018-10-20,9:18 AM,48,7.64,7.04,170,6910,4350,56,3.5,30.4,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,RT/AL,0,0,0,0,0
1,1,1,2018-10-21,9:09 AM,37,7.73,7.18,162,6880,4320,56,3.5,35.9,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,RH/RT,0,0,0,0,0
1,1,1,2018-10-22,1:38 PM,34,7.36,7.74,197,8280,5280,57,3.5,15,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,BK/FP,0,0,0,0,0
1,1,1,2018-10-23,1:38 PM,30,7.29,7.32,190,8310,5190,59,3.5,16.1,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,RT/BK/FP,0,0,0,0,0
1,1,1,2018-10-24,11:30 AM,29,7.33,6.8,200,6470,4090,57,3.3,9.4,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,BK/FP,0,0,0,0,0
1,1,1,2018-10-25,1:06 PM,30,7.62,6.92,173,7290,4590,57,3.4,20.3,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,RT/FP/BK,0,0,0,0,0
1,1,1,2018-10-26,8:50 AM,30,7.14,7.23,198,7700,4850,57,3.5,12.4,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,RT/FP,0,0,0,0,0
1,1,1,2018-10-27,11:10 AM,38,7.62,7.16,182,6480,4080,57,3.4,32.9,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,RT/RP,0,0,0,0,0
1,1,1,2018-10-28,9:33 AM,29,7.33,7.6,204,6620,4170,57,3.5,19.4,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,RT/RP,0,0,0,0,0
1,1,1,2018-10-29,11:55 AM,65,7.42,7.19,178,6520,4100,58,3.5,24.8,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,RT/FP,0,0,0,0,0
1,1,1,2018-10-30,11:43 AM,86,7.65,7.4,255,6310,3990,58,3.3,20.4,0,0,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP 02,RT/FP,0,0,0,0,0
1,1,1,2018-10-31,11:19 AM,84,7.69,7.7,265,6210,3720,58,3.4,29.2,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,BK/AL/FP,0,0,0,0,0
1,1,1,2018-11-01,9:12 AM,38,7.74,7.41,253,7340,5130,57,3.4,20.1,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,HM/WM/FP,0,0,0,0,0
1,1,1,2018-11-02,12:45 PM,70,6.96,7.11,186,7200,4540,58,3.4,33.3,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,FP/RP,0,0,0,0,0
1,1,1,2018-11-03,11:30 AM,37,7.12,6.84,175,6800,4290,60,3.3,40.7,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,BK/RT,0,0,0,0,0
1,1,1,2018-11-04,10:04 AM,39,7.12,6.92,165,7500,4730,59,3.4,69.2,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,BK/AL,0,0,0,0,0
1,1,1,2018-11-05,11:14 AM,67,7,6.8,201,6400,4050,60,3.3,53.2,0,0,Surut,keruh,Normal,Tidak,Tidak,Tidak,ARP 02,BK/AL,0,0,0,0,0
1,1,1,2018-11-06,11:08 AM,78,7.2,7.7,195,7360,4670,60,3.4,29.2,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,BK/FP,0,0,0,0,0
1,1,1,2018-11-07,9:23 AM,1153,7.12,6.69,186,5700,3510,59,3.2,1000,0,0,Surut,keruh,Normal,Ada,Ada,Tidak,ARP 02,BK/AL,0,0,0,0,0
1,1,1,2018-11-08,9:41 AM,2820,6.11,6.38,189,4990,3200,54,2.8,470,0,0,Surut,keruh,Normal,Ada,Ada,Tidak,Araren Pit,AL/FP,0,0,0,0,0
1,1,1,2018-11-09,1:25 PM,36,6.55,7.6,204,6850,4330,60,3.2,158,0,0,Pasang,Agak keruh,Normal,Ada,Ada,Tidak,ARP,AP/FP,0,0,0,0,0
1,1,1,2018-11-10,1:58 PM,2700,7.1,7.16,209,4810,3030,53,2.4,350,0,0,Pasang,keruh,Normal,Ada,Ada,Tidak,ARP 02,RH/BK,0,0,0,0,0
1,1,1,2018-11-11,8:16 AM,64,6.98,6.73,160,5910,3730,55,3,32.6,0,0,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,AL/BK,0,0,0,0,0
1,1,1,2018-11-12,8:50 AM,47,7.03,6.5,171,6100,3860,58,3.1,58,0,0,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,AL/BK,0,0,0,0,0
1,1,1,2018-11-13,11:34 AM,67,6.98,7.9,185,6720,4290,59,3.3,44.9,0,0,Pasang,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,RP/FP,0,0,0,0,0
1,1,1,2018-11-14,11:47 AM,183,7.16,7.33,196,6820,4320,59,3.3,30.1,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,RP/FP,0,0,0,0,0
1,1,1,2018-11-15,1:02 PM,350,6.8,6.78,219,6210,4060,59,3.2,411,0,0,Pasang,Agak keruh,Normal,Ada,Ada,Tidak,ARP,HM/FP,0,0,0,0,0
1,1,1,2018-11-16,11:33 AM,161,7.08,7.37,173,7380,4720,59,3.4,60.1,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,FP,0,0,0,0,0
1,1,1,2018-11-17,11:23 AM,28,7.17,6.83,117,6620,4180,68,3.3,56.4,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,BK,0,0,0,0,0
1,1,1,2018-11-18,7:17 AM,49,7.24,6.8,137,6520,4110,63,3.3,87.4,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,BK,0,0,0,0,0
1,1,1,2018-11-19,1:50 PM,54,7.02,6.76,176,6490,4090,61,3.1,56.8,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/HM,0,0,0,0,0
1,1,1,2018-11-20,11:00 AM,98,7.2,7.18,160,6570,4160,57,3.3,42.3,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,RH/FP,0,0,0,0,0
1,1,1,2018-11-21,11:10 AM,53,7.31,7.08,162,6490,4080,56,3.2,58.1,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,RH/FP,0,0,0,0,0
1,1,1,2018-11-22,9:09 AM,64,7.48,7.05,163,6390,4020,57,3.2,116,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,RH/FP,0,0,0,0,0
1,1,1,2018-11-23,2:45 PM,73,7.38,7.25,182,6670,4260,59,3.4,182,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,AP/FP,0,0,0,0,0
1,1,1,2018-11-24,11:34 AM,69,7.3,7.43,187,6640,4320,57,3.4,187,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/BK,0,0,0,0,0
1,1,1,2018-11-25,7:12 AM,84,7.48,7.1,170,6590,4150,57,3.4,170,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,RT,0,0,0,0,0
1,1,1,2018-11-26,11:31 AM,101,7.21,7.45,209,6640,4270,58,3.3,108.8,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,FP/BK/AL,0,0,0,0,0
1,1,1,2018-11-27,8:02 AM,63,7.23,7.56,216,6410,4110,57,3.3,78.3,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2018-11-28,8:44 AM,82,7.3,7.48,178,6530,4180,56,3.3,87.2,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2018-11-29,1:12 PM,45,7.24,7.1,161,7390,4650,48,3.3,29.8,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,RH/FP/BK,0,0,0,0,0
1,1,1,2018-11-30,2:22 PM,81,6.94,7.46,219,6620,4170,52,3.3,81.2,0,0,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,RT/RH,0,0,0,0,0
1,1,1,2018-12-01,11:48 AM,28,7.31,7.18,158,7210,4540,54,3.3,32.4,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,RT/RH,0,0,0,0,0
1,1,1,2018-12-02,8:03 AM,47,7.26,6.51,173,6210,3890,52,3.3,79.3,0,0,Surut,Keruh,Normal,Tidak,Ada,Tidak,ARP,AL/BK,0,0,0,0,0
1,1,1,2018-12-03,1:43 PM,36,7.02,6.77,170,7300,4600,61,3.3,29,0,0,Pasang,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,AL/HM/FP,0,0,0,0,0
1,1,1,2018-12-04,11:00 AM,54,7.16,7.32,218,6710,4290,61,3.3,61,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2018-12-05,8:05 AM,89,7.51,7.98,236,7240,4630,63,3.3,203,0,0,Pasang,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2018-12-06,11:16 AM,107,7.41,7.28,231,6810,4420,55,3.3,180.4,0,0,Pasang,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,RT/FP,0,0,0,0,0
1,1,1,2018-12-07,9:42 AM,135,7.04,7.39,201,6390,3990,60,3.2,70.9,0,0,Pasang,Agak keruh,Normal,Ada,Ada,Tidak,ARP,RP/FP,0,0,0,0,0
1,1,1,2018-12-08,11:55 AM,37,7.39,7.18,237,6420,4040,58,3.1,59.3,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,RH/MW,0,0,0,0,0
1,1,1,2018-12-09,8:03 AM,56,7.1,6.83,211,5980,3780,59,3,32.9,0,0,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,AL/BK,0,0,0,0,0
1,1,1,2018-12-10,11:13 AM,61,7.16,7.39,242,6020,3790,60,3.2,50.3,0,0,Pasang,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2018-12-11,11:30 AM,44,7.68,6.88,225,5840,3690,59,3.1,59,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,BK/FP/RH,0,0,0,0,0
1,1,1,2018-12-12,11:25 AM,806,7.11,7.31,248,5470,3440,58,2.8,762,0,0,Pasang,Keruh,Normal,Ada,Ada,Tidak,ARP ,AL/BK/FP,0,0,0,0,0
1,1,1,2018-12-13,11:56 AM,76,7.21,6.79,260,5250,3320,59,2.8,86.2,0,0,Pasang,Keruh,Normal,Ada,Tidak,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2018-12-14,11:36 AM,51,7.31,7.01,251,5810,3680,57,3,80.1,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP ,RH/FP,0,0,0,0,0
1,1,1,2018-12-15,11:20 AM,37,7.42,7.1,226,5820,3700,55,3,63.8,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,RH/MW,0,0,0,0,0
1,1,1,2018-12-16,8:32 AM,47,7.03,6.83,217,6690,4210,60,3.1,54.7,0,0,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,BK,0,0,0,0,0
1,1,1,2018-12-17,11:53 AM,68,7.15,6.98,235,6280,3950,58,3.1,40.5,0,0,Surut,Agak keruh,Normal,Ada,Ada,Tidak,ARP,RH/HM,0,0,0,0,0
1,1,1,2018-12-18,11:33 AM,49,7.05,7.19,229,6520,4110,60,3.1,40.5,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,Mining,RH/OS/HM,0,0,0,0,0
1,1,1,2018-12-19,11:55 AM,27,7.29,7.21,237,6490,4080,59,3.1,29.8,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,Mining,RH,0,0,0,0,0
1,1,1,2018-12-20,12:57 PM,25,7.28,7.24,240,6500,4090,59.4,3.1,29.9,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,Mining,AP/OS,0,0,0,0,0
1,1,1,2018-12-21,10:50 AM,128,7.11,7.58,248,6310,4030,58,3.1,167.3,0,0,Surut,Agak keruh,Normal,Ada,Ada,Tidak,Mining,FP/RP,0,0,0,0,0
1,1,1,2018-12-22,9:56 AM,68,7.31,7.43,238,6590,4170,59,3.2,53.2,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,Mining,AL/FP,0,0,0,0,0
1,1,1,2018-12-23,1:08 PM,53,7.42,7.24,210,6680,4200,58,3.2,58,0,0,Surut,keruh,Normal,Ada,Tidak,Tidak,Mining,RT/RH,0,0,0,0,0
1,1,1,2018-12-24,10:27 AM,72,7.04,7.35,240,6430,4050,60,3.2,60.3,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,Mining,FP/HM,0,0,0,0,0
1,1,1,2018-12-25,8:43 AM,68,7.12,5.2,213,6580,4070,61,3.5,56.7,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,Mining,AP/AL,0,0,0,0,0
1,1,1,2018-12-26,8:50 AM,96,7.18,6.8,245,6360,4010,60,3.2,70.9,0,0,Pasang,keruh,Normal,Ada,Tidak,Tidak,Mining,AP/BK,0,0,0,0,0
1,1,1,2018-12-27,1:40 PM,91,7.14,7.3,231,7020,4420,59,3.1,80.3,0,0,Pasang,Agak keruh,Normal,Ada,Ada,Tidak,Mining,BK/FP,0,0,0,0,0
1,1,1,2018-12-28,11:37 AM,108,7.2,7.69,263,6540,4120,58,3.2,90.5,0,0,Pasang,keruh,Normal,Ada,Ada,Tidak,Mining,BK/FP,0,0,0,0,0
1,1,1,2018-12-29,11:20 AM,80,7.32,6.87,217,6310,3950,63,3.2,79.7,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,Mining,AP/BK,0,0,0,0,0
1,1,1,2018-12-30,8:54 AM,48,7.4,7.18,210,6410,4030,62,3.2,68.1,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,Mining,AP/RT,0,0,0,0,0
1,1,1,2018-12-31,11:06 AM,113,7.31,7.14,273,6820,4310,59,3.3,7.14,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,Mining,AP/FP,0,0,0,0,0
1,1,1,2019-01-01,9:37 AM,63,7.32,7.48,213,6530,4110,60,3.2,7.32,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,Mining,AP/FP,0,0,0,0,0
1,1,1,2019-01-02,11:51 AM,55,7.28,7.73,257,5620,3540,60,2.8,68.3,0,0,Pasang,Keruh,Normal,Ada,Ada,Tidak,Mining,AP/FP,0,0,0,0,0
1,1,1,2019-01-03,11:39 AM,41,7.2,7.16,209,6510,4080,60,error,35.2,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP 02,RH/FP/OS,0,0,0,0,0
1,1,1,2019-01-04,11:50 AM,960,7.1,7.63,273,5940,3740,62,3,5870,0,0,Surut,Agak keruh,Normal,Ada,Ada,Tidak,Araren Pit,BK/FP,0,0,0,0,0
1,1,1,2019-01-05,8:50 AM,64,7.66,7.53,228,5830,3660,61,3.1,78.9,0,0,Surut,Agak keruh,Normal,Ada,Ada,Tidak,Araren Pit,FP,0,0,0,0,0
1,1,1,2019-01-06,8:57 AM,67,7.59,7.3,234,5860,3690,62,3.2,70.6,0,0,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,rt/rh,0,0,0,0,0
1,1,1,2019-01-07,1:00 PM,42,7.4,7.24,224,6170,4070,59.8,3.1,50.8,0,0,Surut,Keruh,Normal,Tidak,Tidak,Tidak,ARP,RT/RP,0,0,0,0,0
1,1,1,2019-01-08,3:32 PM,88,7.57,7.59,181,6630,4170,59,3.1,68.4,0,0,Surut,Agak keruh,Normal,Ada,Ada,Tidak,ARP,RT/BK,0,0,0,0,0
1,1,1,2019-01-09,10:59 AM,32,7.89,7,213,5600,3510,59,3,164,0,0,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,BK/RH,0,0,0,0,0
1,1,1,2019-01-10,12:00 PM,73,7.69,7.57,203,5580,3520,62,3,101.3,0,0,Surut,Agak keruh,Normal,Ada,Ada,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2019-01-11,11:51 AM,124,7.19,7.62,290,6310,3970,62,3.1,148,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2019-01-12,1:46 PM,327,7.62,7.29,239,6430,4050,60,3.2,62.8,0,0,Surut,Agak keruh,Normal,Ada,Ada,Tidak,ARP,RT/FP/BK,0,0,0,0,0
1,1,1,2019-01-13,9:16 AM,60,7.1,7.29,262,6420,4040,63,3.1,60.4,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,RT/RH,0,0,0,0,0
1,1,1,2019-01-14,1:18 PM,105,7.31,7.18,220,6610,4160,58,3,31.6,0,0,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,RH/FP,0,0,0,0,0
1,1,1,2019-01-15,10:58 AM,328,7.5,7.52,246,5210,3340,56,2.4,392,0,0,Surut,Keruh,Normal,Ada,Ada,Tidak,ARP,RH/FP,0,0,0,0,0
1,1,1,2019-01-16,1:40 PM,73,7.41,7.28,260,5830,3670,60,2.6,78.9,0,0,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,AL/FP,0,0,0,0,0
1,1,1,2019-01-17,2:14 PM,60,7.22,7.58,273,6520,4100,61,2.9,68.3,0,0,Surut,Keruh,Normal,Tidak,Tidak,Tidak,ARP,AL/FP,0,0,0,0,0
1,1,1,2019-01-18,9:24 AM,96,7.16,7.28,265,5840,3670,61,3,120.1,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2019-01-19,8:28 AM,140,7.3,6.84,205,5410,3400,59,2.8,205,0,0,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,AL/BK,0,0,0,0,0
1,1,1,2019-01-20,10:53 AM,84,7.38,6.71,218,5500,3460,60,3,70.9,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,RT/RH,0,0,0,0,0
1,1,1,2019-01-21,11:30 AM,75,7.16,7.24,208,7020,4390,61,3.1,93.6,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,FP/OS/RH,0,0,0,0,0
1,1,1,2019-01-22,8:30 AM,158,7.38,7.19,208,6380,4010,59,3,104,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,RT/FP,0,0,0,0,0
1,1,1,2019-01-23,1:40 PM,102,7.3,7.91,219,5840,3670,61,3,84.6,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,RT/FP,0,0,0,0,0
1,1,1,2019-01-24,1:12 PM,132,7.68,7.16,178,7290,4590,63,3.3,40.8,0,0,Surut,Keruh,Normal,Tidak,Tidak,Tidak,ARP,RT/RH/FP,0,0,0,0,0
1,1,1,2019-01-25,11:54 AM,41,7.3,7.48,219,6590,4130,63,3.2,46.3,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2019-01-26,1:20 PM,47,7.21,6.84,256,6210,3930,62,3.2,39.6,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/OS,0,0,0,0,0
1,1,1,2019-01-27,9:12 AM,131,7.62,7.18,173,6380,4010,60,3.3,62.8,0,0,Surut,Agak keruh,Normal,Ada,Ada,Tidak,ARP ,RT/RH,0,0,0,0,0
1,1,1,2019-01-28,1:10 PM,41,7.4,7.26,200,6640,4180,63,3.3,68.8,0,0,Surut,Agak keruh,Normal,Ada,Ada,Tidak,ARP,RT/RH/FP,0,0,0,0,0
1,1,1,2019-01-29,11:32 AM,133,7.14,7.26,228,5810,3660,61,3,98.7,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,RT/FP,0,0,0,0,0
1,1,1,2019-01-30,12:59 PM,68,7.44,7.5,171,6880,4340,61,3.2,68.3,0,0,Surut,Agak keruh,Normal,Ada,Ada,Tidak,arp,RT/FP,0,0,0,0,0
1,1,1,2019-01-31,1:48 PM,31,7.42,7.38,248,6480,4120,61,3.2,50.1,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,RT/BK/FP,0,0,0,0,0
1,1,1,2019-02-01,11:43 AM,113,7.4,6.84,241,4270,2690,54,2.6,503,0,0,Pasang,Keruh,Normal,Ada,Tidak,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2019-02-02,11:25 AM,92,7.36,6.9,237,4490,2920,54,2.3,73.6,0,0,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2019-02-03,11:58 AM,54,7.39,7.1,227,5380,3380,55,2.6,39.1,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,RT/RH,0,0,0,0,0
1,1,1,2019-02-04,9:01 AM,58,7.56,7.41,183,5930,3720,61,3.1,31.5,0,0,Pasang,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2019-02-05,8:06 AM,13,7.19,7.16,202,6120,3840,61,3,16.1,0,0,Pasang,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,AL/BK/FP,0,0,0,0,0
1,1,1,2019-02-06,11:40 AM,94,6.88,7.16,246,6090,3830,63,3.1,46.7,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,RH/BK,0,0,0,0,0
1,1,1,2019-02-07,11:30 AM,429,7.6,6.75,238,5750,3690,63,3.1,499,0,0,Pasang,keruh,Normal,Ada,Tidak,Tidak,ARP ,BK/RH,0,0,0,0,0
1,1,1,2019-02-08,11:48 AM,1724,7.36,7.48,258,4810,3060,61,2.5,465,0,0,Pasang,keruh,Normal,Ada,Ada,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2019-02-09,8:49 AM,60,7.28,7.76,227,5560,3470,60,2.8,70.2,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2019-02-10,8:33 AM,73,7.34,7.19,220,5830,3670,60,2.9,74.8,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,RT/RH,0,0,0,0,0
1,1,1,2019-02-11,11:24 AM,48,7.7,7.2,188,6010,3780,60,3.2,72.8,0,0,Surut,keruh,Normal,Tidak,Tidak,Tidak,ARP,OS/RH/FP,0,0,0,0,0
1,1,1,2019-02-12,9:17 AM,51,7.18,7.21,227,6290,3930,62,3.1,36.7,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2019-02-13,12:59 PM,58,7.35,6.89,247,5840,3790,63,3.1,49.3,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2019-02-14,11:30 AM,63,7.33,7.03,145,5900,3730,64,3.1,48.7,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,BK/RT,0,0,0,0,0
1,1,1,2019-02-15,11:27 AM,40,7.38,6.87,240,5760,3740,64,3,32.4,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/RT,0,0,0,0,0
1,1,1,2019-02-16,7:34 AM,56,7.38,6.82,190,5870,3700,63,3.1,39.2,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/AL,0,0,0,0,0
1,1,1,2019-02-17,8:38 AM,28,7.42,7.02,163,5850,3670,62,3,41.3,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,RH,0,0,0,0,0
1,1,1,2019-02-18,2:10 PM,103,7.01,6.92,220,5510,3470,61,3,56.1,0,0,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,BK/RH,0,0,0,0,0
1,1,1,2019-02-19,11:50 AM,40,7.34,7.53,176,6120,3780,61,3,61,0,0,Surut,Agak keruh,Normal,Tidak,Ada,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2019-02-20,9:58 AM,212,7.16,7.59,189,5690,3590,60,2.9,60,0,0,Pasang,Keruh,Normal,Ada,Ada,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2019-02-21,1:44 PM,56,7.33,7.25,126,6810,4270,62,3.2,40.2,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2019-02-22,1:06 PM,48,7.31,7.18,132,6600,4150,63,3.2,24.3,0,0,Surut,Agak keruh,Normal,Ada,Ada,Tidak,ARP,BK/FP,0,0,0,0,0
1,1,1,2019-02-23,11:50 AM,60,7.4,6.88,251,5790,3650,63,3,68.7,0,0,Surut,Agak keruh,Normal,Ada,Tidak,Tidak,ARP,RH/FP,0,0,0,0,0
1,1,1,2019-02-24,8:07 AM,71,7.36,6.8,145,6090,3850,63,3.1,82.3,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,AL/BK,0,0,0,0,0
1,1,1,2019-02-25,1:56 PM,60,7.14,7.47,249,6510,4060,63,3.1,59.7,0,0,Surut,Agak keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/FP,0,0,0,0,0
