user_id,point_id,date,conductivity,tds,tss,turbidity,hardness,color,odor,taste,ph,chloride,fluoride,residual_chlorine,sulphate,sulphite,free_cyanide,total_cyanide,wad_cyanide,ammonia_nh4,ammonia_nnh3,nitrate_no3,nitrate_no2,phosphate_po4,aluminium_al,arsenic_as,barium_ba,cadmium_cd,chromium_cr,chromium_hexavalent,cobalt_co,copper_cu,iron_fe,lead_pb,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,zinc_zn,fecal_coliform,c_coli,total_coliform_bacteria,permanganate_number_as_kmno4,surfactant,benzene,total_pesticides_as_organo_chlorine_pesticides
1,1,2019-04-18, - , 688 , - , 9.5 , 222 , 8 , Odourless , Tasteless , 7.05 , 18.7 , 0.28 , - , 483 , - , - , 0.011 , - , - , - , 1.89 , 0.016 , - , - , 0.007 , - , 0.0002 , - , 0.005 , - , - , 0.180 , 0.001 , 0.063 , 0.00007 , - , 0.041 , - , 0.042 , - , 2 , 2 , 1 , 0.010 , 0.001 , 0.00001 
1,1,2019-05-10, - , 544 , - , 5.6 , 112 , 5 , Odourless , Tasteless , 7.07 , 14.7 , 0.24 , - , 345 , - , - , 0.018 , - , - , - , 7.92 , 0.003 , - , - , 0.001 , - , 0.0003 , - , 0.005 , - , - , 0.040 , 0.001 , 0.034 , 0.00005 , - , 0.020 , - , 0.018 , - , 1 , 6 , 1 , 0.010 , 0.001 , 0.00001 
1,1,2019-06-13, - , 638 , - , 0.5 , 322 , 5 , Odourless , ? , 7.39 , 14.4 , 0.14 , - , 393 , - , - , 0.005 , - , - , - , 5.90 , 0.001 , - , - , 0.002 , - , 0.0001 , - , 0.002 , - , - , 0.005 , 0.001 , 0.002 , 0.00005 , - , 0.023 , - , 0.015 , - , 166 , ND , 2 , 0.010 , 0.001 , 0.00001 
1,1,2019-07-05, - , 694 , - , 0.5 , 387 , 5 , Odourless , ? , 7.18 , 17.9 , 0.02 , - , 477 , - , - , 0.005 , - , - , - , 5.04 , 0.001 , - , - , 0.001 , - , 0.0001 , - , 0.002 , - , - , 0.009 , 0.001 , 0.003 , 0.00005 , - , 0.021 , - , 0.018 , - , 7 , ND , 4 , 0.010 , 0.001 , 0.00001 
1,1,2019-08-08, - ," 2,330 ", - , 28.0 , 826 , 5 , Odourless , ? , 7.81 , 593.0 , 0.79 , - , 610 , - , - , 0.005 , - , - , - , 0.11 , 0.001 , - , - , 0.016 , - , 0.0001 , - , 0.002 , - , - , 0.005 , 0.001 , 0.008 , 0.00005 , - , 0.003 , - , 0.005 , - , 1 , 1 , 5 , 0.010 , 0.001 , 0.00001 
1,1,2019-09-11, - , 778 , - , 2.2 , 487 , 7 , Odourless , ? , 6.92 , 14.2 , 0.44 , - , 465 , - , - , 0.005 , - , - , - , 1.45 , 0.002 , - , - , 0.001 , - , 0.0002 , - , 0.002 , - , - , 0.005 , 0.001 , 0.007 , 0.00005 , - , 0.010 , - , 0.100 , - , 1 , 153 , 2 , 0.010 , 0.001 , 0.00001 
1,1,2019-10-14, - , 778 , - , 0.5 , 547 , 8 , Odourless , ? , 7.30 , 16.7 , 0.49 , - , 538 , - , - , 0.005 , - , - , - , 1.66 , 0.186 , - , - , 0.001 , - , 0.0001 , - , 0.002 , - , - , 0.012 , 0.001 , 0.016 , 0.00005 , - , 0.010 , - , 0.041 , - , - , 17 , 3 , 0.010 , 0.001 , 0.00001 
1,1,2019-11-06, - , 788 , - , 1.3 , 578 , 5 , Odourless , ? , 7.34 , 31.7 , 0.49 , - , 603 , - , - , 0.005 , - , - , - , 1.73 , 0.086 , - , - , 0.001 , - , 0.0001 , - , 0.002 , - , - , 0.005 , 0.001 , 0.011 , 0.00005 , - , 0.012 , - , 0.055 , - , - ," 1,070 ", 3 , 0.010 , 0.001 , 0.00001 
1,1,2019-12-06, - , 806 , - , 0.5 , 610 , 7 , Odourless , ? , 7.13 , 45.1 , 0.41 , - , 576 , - , - , 0.005 , - , - , - , 0.63 , 0.001 , - , - , 0.001 , - , 0.0001 , - , 0.002 , - , - , 0.012 , 0.001 , 0.013 , 0.00005 , - , 0.004 , - , 0.027 , - , - , 32 , 3 , 0.010 , 0.001 , 0.00001 
1,1,2020-01-10, - , 794 , - , 6.5 , 396 , 7 , Odourless , ? , 7.64 , 20.5 , 0.41 , - , 462 , - , - , 0.005 , - , - , - , 2.95 , 1.740 , - , - , 0.002 , - , 0.0001 , - , 0.002 , - , - , 0.064 , 0.001 , 0.087 , 0.00005 , - , 0.030 , - , 0.018 , - , - , 248 , 3 , 0.010 , 0.001 , 0.00001 
1,1,2020-02-13, - , 640 , - , 3.2 , 273 , 5 , Odourless , ? , 7.33 , 13.3 , 0.31 , - , 367 , - , - , 0.005 , - , - , - , 3.33 , 2.700 , - , - , 0.004 , - , 0.0001 , - , 0.002 , - , - , 0.008 , 0.001 , 0.237 , 0.00005 , - , 0.034 , - , 0.021 , - , - , 1 , 3 , 0.010 , 0.001 , 0.00001 
1,1,2020-03-19, - , 832 , - , 8.9 , 325 , 5 , Odourless , NA , 8.11 , 14.8 , 0.58 , - , 484 , - , - , 0.005 , - , - , - , 4.93 , 6.780 , - , - , 0.022 , - , 0.0001 , - , 0.002 , - , - , 0.030 , 0.001 , 0.262 , 0.00005 , - , 0.063 , - , 0.015 , - , - , 5 , 2 , 0.010 , 0.001 , 0.00001 
1,1,2020-04-02, - , 350 , - , 32.4 , 165 , 6 , Odourless , NA , 7.07 , 6.1 , 0.22 , - , 162 , - , - , 0.005 , - , - , - , 3.86 , 0.001 , - , - , 0.006 , - , 0.0001 , - , 0.002 , - , - , 0.015 , 0.001 , 0.190 , 0.00005 , - , 0.014 , - , 0.030 , - , - , 1 , 2 , 0.010 , 0.001 , 0.00001 
1,1,2020-05-03, - , SNR , - , SNR , SNR , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
1,1,2020-06-16, - , 702 , - , 8.4 , 278 , 10 , Odourless , NA , 7.53 , 18.6 , 0.40 , - , 424 , - , - , 0.005 , - , - , - , 9.06 , 0.309 , - , - , 0.014 , - , 0.0004 , - , 0.002 , - , - , 0.016 , 0.001 , 0.524 , 0.00005 , - , 0.063 , - , 0.041 , - , - , 5 , 2 , 0.010 , 0.001 , 0.00001 
1,1,2020-07-07, - , 712 , - , 4.2 , 254 , 7 , Odourless , NA , 7.01 , 21.2 , 0.42 , - , 419 , - , - , 0.005 , - , - , - , 8.80 , 0.607 , - , - , 0.015 , - , 0.0001 , - , 0.002 , - , - , 0.031 , 0.001 , 1.060 , 0.00005 , - , 0.075 , - , 0.045 , - , - , 1 , 2 , 0.010 , 0.001 , 0.00001 
1,1,2020-08-11, - , 904 , - , 6.9 , 343 , 5 , Odourless , Tasteless , 7.28 , 22.7 , 0.41 , - , 493 , - , - , 0.087 , - , - , - , 8.78 , 0.200 , - , - , 0.008 , - , 0.0001 , - , 0.005 , - , - , 0.050 , 0.002 , 0.608 , 0.00005 , - , 0.069 , - , 0.020 , - , 1 , 16 , 1 , 0.010 , 0.010 , 0.00001 
1,1,2020-09-10, - ," 1,110 ", - , 18.3 , 567 , 5 , Odourless , Tasteless , 7.31 , 25.6 , 0.44 , - , 701 , - , - , 0.014 , - , - , - , 7.34 , 0.325 , - , - , 0.005 , - , 0.0001 , - , 0.005 , - , - , 0.020 , 0.001 , 0.418 , 0.00005 , - , 0.038 , - , 0.012 , - , 2 , 108 , 1 , 0.010 , 0.010 , 0.00001 
1,1,2020-10-09, - , 934 , - , 1.4 , 593 , 5 , Odourless , Tasteless , 7.67 , 20.8 , 0.35 , - , 574 , - , - , 0.005 , - , - , - , 4.04 , 0.001 , - , - , 0.005 , - , 0.0001 , - , 0.005 , - , - , 0.020 , 0.002 , 0.010 , 0.00005 , - , 0.014 , - , 0.019 , - , 1 , 38 , 1 , 0.010 , 0.010 , 0.00001 
1,1,2020-11-12, - ," 1,210 ", - , 1.8 , 598 , 5 , Odourless , Tasteless , 7.18 , 33.5 , 0.40 , - , 727 , - , - , 0.005 , - , - , - , 1.38 , 0.870 , - , - , 0.005 , - , 0.0003 , - , 0.005 , - , - , 0.020 , 0.001 , 0.489 , 0.00005 , - , 0.040 , - , 0.005 , - , 3 , 57 , 1 , 0.010 , 0.010 , 0.00001 
1,1,2020-12-12, - ," 1,250 ", - , 1.5 , 540 , 12 , Odourless , Tasteless , 7.26 , 47.3 , 0.41 , - , 705 , - , - , 0.011 , - , - , - , 5.32 , 0.123 , - , - , 0.005 , - , 0.0001 , - , 0.005 , - , - , 0.020 , 0.001 , 0.092 , 0.00005 , - , 0.031 , - , 0.035 , - , 866 ," 2,420 ", 1 , 0.010 , 0.010 , 0.00001 
1,1,2021-01-07, - ," 1,190 ", - , 4.6 , 469 , 5 , Odourless , Tasteless , 7.23 , 36.2 , 0.46 , - , 745 , - , - , 0.011 , - , - , - , 4.26 , 1.010 , - , - , 0.005 , - , 0.0001 , - , 0.005 , - , - , 0.020 , 0.001 , 0.129 , 0.00005 , - , 0.040 , - , 0.009 , - , 2 , 56 , 2 , 0.010 , 0.010 , 0.00001 
1,1,2021-02-04, - ," 1,360 ", - , 14.4 , 520 , 6 , Odourless , Tasteless , 7.24 , 24.2 , 0.45 , - , 817 , - , - , 0.011 , - , - , - , 4.10 , 2.280 , - , - , 0.006 , - , 0.0004 , - , 0.005 , - , - , 0.020 , 0.001 , 4.310 , 0.00007 , - , 0.059 , - , 0.026 , - , 1 , 1 , 1 , 0.010 , 0.010 , 0.00001 
1,1,2021-03-10, - , 746 , - , 24.9 , 418 , 5 , Odourless , Tasteless , 7.35 , 10.8 , 0.21 , - , 344 , - , - , 0.015 , - , - , - , 2.51 , 0.001 , - , - , 0.005 , - , 0.0001 , - , 0.005 , - , - , 0.120 , 0.001 , 0.048 , 0.00005 , - , 0.013 , - , 0.022 , - , 7 ," 1,120 ", 1 , 0.010 , 0.010 , 0.00001 
1,1,2021-04-09, - , 848 , - , 5.8 , 524 , - , Odourless , Tasteless , 7.24 , 21.5 , 0.40 , - , 685 , - , - , 0.044 , - , - , - , 5.59 , 0.430 , - , - , 0.005 , - , 0.0004 , - , 0.005 , - , - , 0.080 , 0.001 , 3.420 , 0.00005 , - , 0.040 , - , 0.089 , - , 35 , 517 , 1 , 0.010 , 0.010 , 0.00001 
1,1,2021-05-05, - ," 1,710 ", - , 2.0 , 459 , 5 , Odourless , Tasteless , 7.16 , 11.0 , 0.26 , - , 475 , - , - , 0.015 , - , - , - , 5.16 , 0.001 , - , - , 0.005 , - , 0.0002 , - , 0.005 , - , - , 0.130 , 0.001 , 0.030 , 0.00005 , - , 0.012 , - , 0.055 , - , 1 , 76 , 1 , 0.010 , 0.010 , 0.00001 
1,1,2021-06-15, - , 920 , - , 1.5 , 539 , 5 , Odourless , tasteless , 7.14 , 56.2 , 0.29 , - , 485 , - , - , 0.014 , - , - , - , 6.55 , 0.008 , - , - , 0.005 , - , 0.0001 , - , 0.005 , - , - , 0.020 , 0.001 , 0.057 , 0.00005 , - , 0.008 , - , 0.056 , - , 1 , 186 , 1 , 0.010 , 0.010 , 0.00001 
1,1,2021-07-13, - , 938 , - , 2.4 , 605 , 8 , Odourless , Tasteless , 7.23 , 11.3 , 0.32 , - , 528 , - , - , 0.033 , - , - , - , 6.58 , 0.740 , - , - , 0.005 , - , 0.0001 , - , 0.005 , - , - , 0.050 , 0.001 , 0.006 , 0.00005 , - , 0.019 , - , 0.038 , - , 1 , 108 , 1 , 0.010 , 0.010 , 0.00001 
1,1,2021-08-08, - ," 1,010 ", - , 2.4 , 492 , 10 , Odourless , Tasteless , 7.31 , 8.5 , 0.37 , - , 615 , - , - , 0.007 , - , - , - , 23.60 , 2.650 , - , - , 0.005 , - , 0.0001 , - , 0.005 , - , - , 0.020 , 0.023 , 0.707 , 0.00005 , - , 0.042 , - , 0.038 , - , 1 , 75 , 6 , 0.010 , 0.010 , 0.00001 
1,1,2021-09-03, - ," 1,160 ", - , 0.8 , 632 , 10 , Odourless , Tasteless , 7.19 , 19.0 , 0.37 , - , 775 , - , - , 0.013 , - , - , - , 8.95 , 0.001 , - , - , 0.005 , - , 0.0001 , - , 0.005 , - , - , 0.120 , 0.001 , 0.031 , 0.00005 , - , 0.033 , - , 0.103 , - , 1 , 63 , 1 , 0.010 , 0.010 , 0.00001 
1,1,2021-10-07, - ," 1,280 ", - , 4.8 , 648 , 5 , Odourless , Tasteless , 7.43 , 46.9 , 0.42 , - , 604 , - , - , 0.007 , - , - , - , 3.46 , 0.001 , - , - , 0.005 , - , 0.0001 , - , 0.005 , - , - , 0.020 , 0.001 , 0.005 , 0.00005 , - , 0.019 , - , 0.025 , - , 1 , 76 , 1 , 0.010 , 0.010 , 0.00001 
1,1,2021-11-04, - ," 1,310 ", - , 2.8 , 474 , 17 , Odourless , Tasteless , 7.02 , 50.5 , 0.32 , - , 558 , - , - , 0.016 , - , - , - , 2.40 , 1.360 , - , - , 0.005 , - , 0.0001 , - , 0.005 , - , - , 0.020 , 0.001 , 0.010 , 0.00005 , - , 0.018 , - , 0.027 , - , 1 , 649 , 2 , 0.010 , 0.010 , 0.00001 
1,1,2021-12-04, - ," 1,310 ", - , 4.2 , 539 , 8 , Odourless , Tasteless , 7.28 , 33.7 , 0.40 , - , 550 , - , - , 0.132 , - , - , - , 4.46 , 3.200 , - , - , 0.005 , - , 0.0002 , - , 0.005 , - , - , 0.080 , 0.001 , 1.550 , 0.00010 , - , 0.044 , - , 0.061 , - , 1 , 17 , 1 , 0.010 , 0.010 , 0.00001 
1,1,2022-01-11, - , 834 , - , 4.4 , 426 , 8 , Odourless , Tasteless , 6.87 , 6.2 , 0.38 , - , 263 , - , - , 0.005 , - , - , - , 4.30 , 0.022 , - , - , 0.005 , - , 0.0006 , - , 0.005 , - , - , 0.020 , 0.001 , 1.240 , 0.00005 , - , 0.020 , - , 0.072 , - , 1 , 13 , 1 , 0.020 , 0.010 , 0.00001 
1,1,2022-02-08, - , 830 , - , 4.2 , 299 , 5 , Odourless , Tasteless , 7.06 , 4.9 , 0.31 , - , 451 , - , - , 0.029 , - , - , - , 5.00 , 0.006 , - , - , 0.005 , - , 0.0003 , - , 0.005 , - , - , 0.100 , 0.001 , 2.060 , 0.00005 , - , 0.027 , - , 0.056 , - , 1 , 13 , 1 , 0.010 , 0.010 , 0.00001 
1,1,2022-03-10, - , 630 , - , 3.8 , 309 , 31 , Odourless , Tasteless , 6.86 , 0.5 , 0.30 , - , 230 , - , - , 0.008 , - , - , - , 4.08 , 0.001 , - , - , 0.005 , - , 0.0004 , - , 0.005 , - , - , 0.030 , 0.001 , 1.610 , 0.00005 , - , 0.015 , - , 0.056 , - , 11 , 61 , 1 , 0.010 , 0.010 , 0.00001 
1,1,2022-04-04, - , 684 , - , 6.0 , 331 , 5 , Odourless , Tasteless , 7.03 , 1.3 , 0.28 , - , 303 , - , - , 0.013 , - , - , - , 4.67 , 0.007 , - , - , 0.005 , - , 0.0002 , - , 0.005 , - , - , 0.090 , 0.001 , 0.526 , 0.00005 , - , 0.012 , - , 0.054 , - , 30 ," 2,420 ", 1 , 0.010 , 0.010 , 0.00001 
1,1,2022-05-10, - , 512 , - , 0.9 , 320 , 7 , Odourless , Tasteless , 7.64 , 4.5 , 0.28 , - , 351 , - , - , 0.009 , - , - , - , 4.50 , 0.001 , - , - , 0.005 , - , 0.0002 , - , 0.005 , - , - , 0.020 , 0.001 , 0.005 , 0.00005 , - , 0.009 , - , 0.026 , - , 1 , 119 , 1 , 0.010 , 0.010 , 0.00001 
1,1,2022-06-09, - , 774 , - , 1.3 , 393 , 17 , Odourless , Tasteless , 6.95 , 9.4 , 0.30 , - , 326 , - , - , 0.005 , - , - , - , 6.58 , 0.212 , - , - , 0.005 , - , 0.0002 , - , 0.005 , - , - , 0.020 , 0.004 , 1.120 , 0.00005 , - , 0.016 , - , 0.046 , - , 1 , 61 , 1 , 0.010 , 0.010 , 0.00001 
1,1,2022-07-07, - , 596 , - , 10.2 , 309 , 8 , Odourless , Tasteless , 7.43 , 7.6 , 0.25 , - , 303 , - , - , 0.012 , - , - , - , 2.81 , 0.003 , - , - , 0.005 , - , 0.0001 , - , 0.005 , - , - , 0.060 , 0.003 , 0.005 , 0.00005 , - , 0.007 , - , 0.006 , - , 93 ," 2,420 ", 1 , 0.020 , 0.010 , 0.00001 
1,1,2022-08-11, - , 668 , - , 0.9 , 280 , 5 , Odourless , Tasteless , 7.41 , 1.7 , 0.20 , - , 432 , - , - , 0.010 , - , - , - , 1.12 , 0.004 , - , - , 0.005 , - , 0.0001 , - , 0.005 , - , - , 0.020 , 0.001 , 0.005 , 0.00005 , - , 0.011 , - , 0.012 , - , 3 , 210 , 1 , 0.010 , 0.010 , 0.00001 
1,1,2022-09-08, - , 792 , - , 1.7 , 325 , 8 , Odourless , Tasteless , 7.40 , 8.3 , 0.19 , - , 391 , - , - , 0.012 , - , - , - , 3.10 , 0.003 , - , - , 0.005 , - , 0.0001 , - , 0.005 , - , - , 0.020 , 0.001 , 0.005 , 0.00005 , - , 0.013 , - , 0.007 , - , 1 , 517 , 1 , 0.010 , 0.010 , 0.00001 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
