user_id,point_id,standard_id,date,conductivity,totaldissolvedsolids_tds,totalsuspendedsolids_tss,turbidity,hardness,alkalinity_ascaco3,alkalinitycarbonate,alkalinitybicarbonate,temperature,salinity,dissolvedoxygen_do,ph,alkalinitytotal,chloride_cl,fluoride_f,sulphate_so4,sulphite_h2s,freechlorine_cl2,freecyanide_fcn,totalcyanide_cntot,wadcyanide_cnwad,ammonia_nh4,ammonium_n_nh3,nitrate_no3,nitrite_no2,phosphate_po4,totalphosphate_ppo4,aluminium_al,antimony_sb,arsenic_as,barium_ba,cadmium_cd,calcium_ca,chromium_cr,chromiumhexavalent_cr6,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,tin_sn,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromiumhexavalent_tcr6,chromium_tcr,cobalt_tco,copper_tco,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oilandgrease,totalphenols,surfactant_mbas,totalpcb,aox,pcdfs,pcdds,fecalcoliform,ecoli,totalcoliformbacteria
1,5,3,2019-10-01,1060,778,16,18.2,526,-,1,2,29.1,0.5,6.55,6.24,2,7,-,413,-,-,0.005,0.005,0.005,-,-,-,-,0.099,-,-,-,0.0008,-,0.0013,126,0.001,-,-,0.009,-,0.001,51.6,-,0.00005,0.04,-,-,-,-,0.102,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2019-11-06,1030,774,6,12.5,534,-,1,2,29.3,0.5,6.37,4.94,2,10.6,-,482,-,-,0.005,0.005,0.005,-,-,-,-,0.084,-,-,-,0.0022,-,0.001,128,0.001,-,-,0.027,-,0.001,52.3,-,0.00005,0.041,-,-,-,-,0.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2019-12-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2020-01-09,1250,988,5,26.6,595,-,1,24,29.8,0.6,7.02,6.98,24,25.2,-,489,-,-,0.005,0.005,0.005,-,-,-,-,0.016,-,-,-,0.0014,-,0.0009,145,0.001,-,-,0.012,-,0.001,56.6,-,0.00005,0.03,-,-,-,-,0.063,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2020-02-06,1200,1090,4,2.9,573,-,1,15,30.8,0.5,6.35,6.58,15,22.2,-,559,-,-,0.005,0.005,0.005,-,-,-,-,0.04,-,-,-,0.0013,-,0.0009,138,0.001,-,-,0.017,-,0.001,55.4,-,0.00005,0.037,-,-,-,-,0.061,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2020-03-05,1210,790,10,18.1,536,-,1,21,29.3,0.6,5.99,7,21,18.8,-,489,-,-,0.005,0.005,0.005,-,-,-,-,0.085,-,-,-,0.003,-,0.0008,136,0.001,-,-,0.053,-,0.001,47.5,-,0.00005,0.029,-,-,-,-,0.039,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2020-04-07,1270,770,9,12.4,521,-,1,14,30.2,0.6,6.9,6.09,14,15.6,-,487,-,-,0.005,0.005,0.005,-,-,-,-,0.105,-,-,-,0.0016,-,0.0009,129,0.001,-,-,0.008,-,0.001,48.4,-,0.00005,0.027,-,-,-,-,0.043,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2020-05-10,1170,892,1,16.5,501,-,1,20,32.4,0.3,7.12,7.11,20,13.4,-,321,-,-,0.005,0.005,0.005,-,-,-,-,0.025,-,-,-,0.0005,-,0.0009,126,0.001,-,-,0.005,-,0.001,45.1,-,0.00005,0.02,-,-,-,-,0.026,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2020-06-21,1180,712,6,9.9,562,-,1,34,30.9,0.5,7.43,7.66,34,14.9,-,432,-,-,0.005,0.005,0.005,-,-,-,-,0.073,-,-,-,0.0005,-,0.0001,139,0.001,-,-,0.003,-,0.001,52.4,-,0.00005,0.014,-,-,-,-,0.022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2020-07-19,1180,712,11,16.5,574,-,1,27,31.1,0.5,6.74,7.79,27,13.6,-,463,-,-,0.005,0.005,0.005,-,-,-,-,0.087,-,-,-,0.0014,-,0.0005,140,0.001,-,-,0.004,-,0.001,54.7,-,0.00005,0.014,-,-,-,-,0.026,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2020-08-06,1585,926,8,9.6,472,-,1,22,31.2,0.9,6.73,7.17,22,12.4,-,440,-,-,0.005,0.005,0.005,-,-,-,-,0.005,-,-,-,0.005,-,0.0008,127,0.001,-,-,0.005,-,0.001,37.3,-,0.00005,0.011,-,-,-,-,0.012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2020-09-02,1210,1050,41,52.2,561,-,1,34,31.2,0.6,7.06,7.38,34,13.4,-,602,-,-,0.005,0.005,0.005,-,-,-,-,0.005,-,-,-,0.005,-,0.0004,150,0.001,-,-,0.005,-,0.001,45,-,0.00005,0.006,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2020-10-05,1250,922,34,20.1,604,-,1,22,30.6,0.6,7.03,7.46,22,14.8,-,377,-,-,0.005,0.005,0.005,-,-,-,-,0.138,-,-,-,0.005,-,0.0005,146,0.001,-,-,0.005,-,0.005,58,-,0.00005,0.008,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2020-11-05,1240,894,34,25.6,578,-,1,20,31.7,0.5,6.9,7.58,20,13,-,639,-,-,0.005,0.005,0.005,-,-,-,-,0.023,-,-,-,0.005,-,0.0005,138,0.001,-,-,0.005,-,0.001,57,-,0.00005,0.006,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2020-12-03,1240,920,14,28.6,612,-,1,40,30.9,0.6,7.94,7.59,40,12.8,-,658,-,-,0.005,0.005,0.005,-,-,-,-,0.031,-,-,-,0.005,-,#VALUE!,146,0.001,-,-,0.005,-,0.002,59.7,-,0.00005,0.007,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2021-01-05,1050,946,1,2.4,504,-,1,22,29.5,0.5,6.82,7.21,22,14.5,-,615,-,-,0.005,0.005,0.005,-,-,-,-,0.011,-,-,-,0.0009,-,0.0004,116,0.001,-,-,0.001,-,0.001,52,-,0.00005,0.007,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2021-02-03,1340,4500,18,26.1,873,-,1,101,30.3,0.6,6.7,7.56,101,1760,-,282,-,-,0.005,0.005,0.005,-,-,-,-,0.005,-,-,-,0.083,-,0.0001,345,0.001,-,-,0.005,-,0.001,3.02,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2021-03-03,1380,872,11,20.5,541,-,1,14,30.8,0.6,6.79,7.2,14,13.6,-,542,-,-,0.005,0.005,0.005,-,-,-,-,0.073,-,-,-,0.005,-,0.0005,134,0.001,-,-,0.011,-,0.001,49.9,-,0.00005,0.013,-,-,-,-,0.023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2021-05-03,1390,842,11,6.7,480,-,1,6,31.7,0.6,6.84,6.47,6,12.9,-,501,-,-,0.005,0.005,0.005,-,-,-,-,0.044,-,-,-,0.005,-,0.0007,121,0.001,-,-,0.005,-,0.003,43.2,-,0.00005,0.016,-,-,-,-,0.028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2021-06-09,1210,814,5,22.7,593,-,1,44,27.46,0.6,8.71,6.52,44,7.9,-,518,-,-,0.005,0.005,0.005,-,-,-,-,0.058,-,-,-,0.005,-,0.0006,123,0.001,-,-,0.012,-,0.001,69.5,-,0.00005,0.019,-,-,-,-,0.035,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2021-07-07,1076,732,6,8.8,581,-,1,32,27.8,0.53,6.77,7.97,32,8.7,-,379,-,-,0.005,0.005,0.005,-,-,-,-,0.02,-,-,-,0.02,-,0.0005,124,0.001,-,-,0.005,-,0.001,65.7,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2021-08-06,1380,1500,19,19.3,758,-,29,28,30.6,0.6,6.94,8.34,56,8.4,-,736,-,-,0.005,0.005,0.005,-,-,-,-,0.027,-,-,-,0.005,-,0.0002,176,0.001,-,-,0.005,-,0.003,77.2,-,0.00005,0.003,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2021-09-01,1200,1000,30,35.4,823,-,1,46,30.9,0.9,6.69,8.25,46,14.3,-,773,-,-,0.005,0.005,0.005,-,-,-,-,0.032,-,-,-,0.006,-,0.0001,197,0.001,-,-,0.005,-,0.001,80.6,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2021-10-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2021-11-10,725,451,1,0,307,-,1,1,26.6,0.3,7.37,4.22,1,0.5,-,277,-,-,0.005,0.005,0.005,-,-,-,-,0.022,-,-,-,0.005,-,0.0013,63,0.001,-,-,0.121,-,0.002,36.3,-,0.00005,0.037,-,-,-,-,0.167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2021-12-02,898,512,1,2.1,389,-,1,3,27.8,0.5,7.74,5.18,3,1.3,-,192,-,-,0.005,0.005,0.005,-,-,-,-,0.031,-,-,-,0.005,-,0.0013,72.8,0.001,-,-,0.018,-,0.001,50.4,-,0.00005,0.019,-,-,-,-,0.107,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2022-01-05,725,469,1,0.3,289,-,1,1,24.9,0.3,7.02,4.49,1,1,-,218,-,-,0.005,0.005,0.005,-,-,-,-,0.016,-,-,-,0.005,-,0.0012,59.1,0.001,-,-,0.06,-,0.001,34.3,-,0.00005,0.03,-,-,-,-,0.138,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2022-02-03,1178,326,28,16.1,195,-,1,2,28.1,0.4,6.75,4.96,2,0.5,-,125,-,-,0.005,0.005,0.005,-,-,-,-,0.02,-,-,-,0.005,-,0.0007,49.3,0.001,-,-,0.013,-,0.005,17.3,-,0.00005,0.02,-,-,-,-,0.088,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2022-03-02,965,748,25,50.4,351,-,1,2,28.5,0.4,7.08,5.94,2,0.5,-,294,-,-,0.005,0.005,0.005,-,-,-,-,0.026,-,-,-,0.005,-,0.0009,66.5,0.001,-,-,0.006,-,0.002,45,-,0.00005,0.028,-,-,-,-,0.071,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2022-04-01,918,484,5,4.6,324,-,1,22,29.2,0.4,7.46,6.48,22,2.3,-,316,-,-,0.01,0.013,0.012,-,-,-,-,0.009,-,-,-,0.005,-,0.0003,77.8,0.001,-,-,0.006,-,0.002,31.5,-,0.00005,0.014,-,-,-,-,0.034,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2022-05-05,1070,696,24,29.4,410,-,1,25,28.4,0.5,6.84,6.96,25,5.3,-,298,-,-,0.005,0.005,0.005,-,-,-,-,0.039,-,-,-,0.005,-,0.0002,99.2,0.001,-,-,0.005,-,0.001,39.4,-,0.00005,0.005,-,-,-,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2022-06-02,1460,926,14,16,702,-,1,16,31.7,0.6,6.29,6.51,16,6.7,-,682,-,-,0.005,0.006,0.005,-,-,-,-,0.033,-,-,-,0.005,-,0.0001,124,0.001,-,-,0.01,-,0.005,95.3,-,0.00005,0.006,-,-,-,-,0.011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2022-07-05,1580,1110,16,13.2,779,-,1,50,29.6,0.7,6.74,8.02,50,10.8,-,580,-,-,0.005,0.005,0.005,-,-,-,-,0.016,-,-,-,0.005,-,0.0002,183,0.001,-,-,0.005,-,0.009,78.5,-,0.00005,0.003,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,3,2022-08-04,1120,766,1,4.6,407,-,1,19,28.2,0.5,6.83,6.89,19,7.2,-,534,-,-,0.005,0.005,0.005,-,-,-,-,0.018,-,-,-,0.005,-,0.0003,91.3,0.001,-,-,0.005,-,0.001,43.4,-,0.00005,0.006,-,-,-,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
